Predicted image classes for JESSICA HAMRICK's classifier
Accuracy score: 0.213377296279

filename	predicted_class
snail_0097.jpg	mars
snail_0098.jpg	airplanes
snail_0099.jpg	horse
snail_0100.jpg	horse
snail_0101.jpg	horse
snail_0102.jpg	conch
snail_0103.jpg	snake
snail_0104.jpg	airplanes
snail_0105.jpg	gorilla
snail_0106.jpg	starfish
snail_0107.jpg	horse
snail_0108.jpg	goose
snail_0109.jpg	llama
snail_0110.jpg	mussels
snail_0111.jpg	teddy-bear
snail_0112.jpg	horse
snail_0113.jpg	teddy-bear
snail_0114.jpg	goat
snail_0115.jpg	airplanes
snail_0116.jpg	goose
snail_0117.jpg	killer-whale
snail_0118.jpg	gorilla
snail_0119.jpg	camel
snake_0076.jpg	toad
snake_0077.jpg	mussels
snake_0078.jpg	skunk
snake_0079.jpg	cormorant
snake_0080.jpg	airplanes
snake_0081.jpg	elephant
snake_0082.jpg	dog
snake_0083.jpg	leopards
snake_0084.jpg	elephant
snake_0085.jpg	horse
snake_0086.jpg	frog
snake_0087.jpg	triceratops
snake_0088.jpg	kangaroo
snake_0089.jpg	camel
snake_0090.jpg	horse
snake_0091.jpg	porcupine
snake_0092.jpg	snake
snake_0093.jpg	kangaroo
snake_0094.jpg	kangaroo
snake_0095.jpg	zebra
snake_0096.jpg	airplanes
snake_0097.jpg	raccoon
snake_0098.jpg	horse
snake_0099.jpg	airplanes
snake_0100.jpg	starfish
snake_0101.jpg	dog
snake_0102.jpg	airplanes
snake_0103.jpg	penguin
snake_0104.jpg	horse
snake_0105.jpg	iguana
snake_0106.jpg	elephant
snake_0107.jpg	zebra
snake_0108.jpg	galaxy
snake_0109.jpg	horse
snake_0110.jpg	toad
snake_0111.jpg	airplanes
snake_0112.jpg	dog
speed-boat_0068.jpg	goldfish
speed-boat_0069.jpg	airplanes
speed-boat_0070.jpg	horse
speed-boat_0071.jpg	bat
speed-boat_0072.jpg	ostrich
speed-boat_0073.jpg	porcupine
speed-boat_0074.jpg	giraffe
speed-boat_0075.jpg	airplanes
speed-boat_0076.jpg	airplanes
speed-boat_0077.jpg	horse
speed-boat_0078.jpg	bat
speed-boat_0079.jpg	dolphin
speed-boat_0080.jpg	frog
speed-boat_0081.jpg	ostrich
speed-boat_0082.jpg	raccoon
speed-boat_0083.jpg	horse
speed-boat_0084.jpg	penguin
speed-boat_0085.jpg	duck
speed-boat_0086.jpg	penguin
speed-boat_0087.jpg	dolphin
speed-boat_0088.jpg	giraffe
speed-boat_0089.jpg	speed-boat
speed-boat_0090.jpg	conch
speed-boat_0091.jpg	camel
speed-boat_0092.jpg	penguin
speed-boat_0093.jpg	ostrich
speed-boat_0094.jpg	goose
speed-boat_0095.jpg	airplanes
speed-boat_0096.jpg	gorilla
speed-boat_0097.jpg	elephant
speed-boat_0098.jpg	elephant
speed-boat_0099.jpg	mussels
speed-boat_0100.jpg	speed-boat
starfish_0055.jpg	snake
starfish_0056.jpg	helicopter
starfish_0057.jpg	ostrich
starfish_0058.jpg	airplanes
starfish_0059.jpg	starfish
starfish_0060.jpg	goldfish
starfish_0061.jpg	airplanes
starfish_0062.jpg	starfish
starfish_0063.jpg	starfish
starfish_0064.jpg	snake
starfish_0065.jpg	snake
starfish_0066.jpg	comet
starfish_0067.jpg	horse
starfish_0068.jpg	snail
starfish_0069.jpg	crab
starfish_0070.jpg	mussels
starfish_0071.jpg	comet
starfish_0072.jpg	airplanes
starfish_0073.jpg	airplanes
starfish_0074.jpg	conch
starfish_0075.jpg	comet
starfish_0076.jpg	airplanes
starfish_0077.jpg	starfish
starfish_0078.jpg	camel
starfish_0079.jpg	hummingbird
starfish_0080.jpg	toad
starfish_0081.jpg	starfish
swan_0078.jpg	goat
swan_0079.jpg	penguin
swan_0080.jpg	gorilla
swan_0081.jpg	goat
swan_0082.jpg	elephant
swan_0083.jpg	airplanes
swan_0084.jpg	galaxy
swan_0085.jpg	raccoon
swan_0086.jpg	unicorn
swan_0087.jpg	hummingbird
swan_0088.jpg	gorilla
swan_0089.jpg	dolphin
swan_0090.jpg	airplanes
swan_0091.jpg	airplanes
swan_0092.jpg	bear
swan_0093.jpg	hummingbird
swan_0094.jpg	comet
swan_0095.jpg	killer-whale
swan_0096.jpg	hummingbird
swan_0097.jpg	horse
swan_0098.jpg	killer-whale
swan_0099.jpg	hummingbird
swan_0100.jpg	penguin
swan_0101.jpg	swan
swan_0102.jpg	comet
swan_0103.jpg	owl
swan_0104.jpg	swan
swan_0105.jpg	conch
swan_0106.jpg	bat
swan_0107.jpg	bear
swan_0108.jpg	snail
swan_0109.jpg	conch
swan_0110.jpg	duck
swan_0111.jpg	penguin
swan_0112.jpg	swan
swan_0113.jpg	airplanes
swan_0114.jpg	airplanes
swan_0115.jpg	airplanes
teddy-bear_0068.jpg	mars
teddy-bear_0069.jpg	triceratops
teddy-bear_0070.jpg	camel
teddy-bear_0071.jpg	snail
teddy-bear_0072.jpg	snake
teddy-bear_0073.jpg	triceratops
teddy-bear_0074.jpg	dog
teddy-bear_0075.jpg	conch
teddy-bear_0076.jpg	conch
teddy-bear_0077.jpg	camel
teddy-bear_0078.jpg	mussels
teddy-bear_0079.jpg	mars
teddy-bear_0080.jpg	goose
teddy-bear_0081.jpg	elephant
teddy-bear_0082.jpg	mussels
teddy-bear_0083.jpg	triceratops
teddy-bear_0084.jpg	mussels
teddy-bear_0085.jpg	iguana
teddy-bear_0086.jpg	triceratops
teddy-bear_0087.jpg	triceratops
teddy-bear_0088.jpg	penguin
teddy-bear_0089.jpg	horse
teddy-bear_0090.jpg	hot-air-balloon
teddy-bear_0091.jpg	horse
teddy-bear_0092.jpg	teddy-bear
teddy-bear_0093.jpg	conch
teddy-bear_0094.jpg	elephant
teddy-bear_0095.jpg	blimp
teddy-bear_0096.jpg	penguin
teddy-bear_0097.jpg	teddy-bear
teddy-bear_0098.jpg	elephant
teddy-bear_0099.jpg	elephant
teddy-bear_0100.jpg	speed-boat
teddy-bear_0101.jpg	airplanes
toad_0073.jpg	penguin
toad_0074.jpg	porcupine
toad_0075.jpg	penguin
toad_0076.jpg	airplanes
toad_0077.jpg	gorilla
toad_0078.jpg	llama
toad_0079.jpg	snake
toad_0080.jpg	airplanes
toad_0081.jpg	raccoon
toad_0082.jpg	kangaroo
toad_0083.jpg	iguana
toad_0084.jpg	frog
toad_0085.jpg	horse
toad_0086.jpg	crab
toad_0087.jpg	horse
toad_0088.jpg	horse
toad_0089.jpg	elephant
toad_0090.jpg	snail
toad_0091.jpg	goldfish
toad_0092.jpg	hot-air-balloon
toad_0093.jpg	leopards
toad_0094.jpg	raccoon
toad_0095.jpg	teddy-bear
toad_0096.jpg	gorilla
toad_0097.jpg	horse
toad_0098.jpg	triceratops
toad_0099.jpg	airplanes
toad_0100.jpg	giraffe
toad_0101.jpg	cormorant
toad_0102.jpg	goat
toad_0103.jpg	horse
toad_0104.jpg	airplanes
toad_0105.jpg	snake
toad_0106.jpg	llama
toad_0107.jpg	zebra
toad_0108.jpg	airplanes
triceratops_0064.jpg	teddy-bear
triceratops_0065.jpg	unicorn
triceratops_0066.jpg	mars
triceratops_0067.jpg	toad
triceratops_0068.jpg	comet
triceratops_0069.jpg	snail
triceratops_0070.jpg	teddy-bear
triceratops_0071.jpg	airplanes
triceratops_0072.jpg	starfish
triceratops_0073.jpg	owl
triceratops_0074.jpg	dog
triceratops_0075.jpg	airplanes
triceratops_0076.jpg	llama
triceratops_0077.jpg	starfish
triceratops_0078.jpg	airplanes
triceratops_0079.jpg	raccoon
triceratops_0080.jpg	teddy-bear
triceratops_0081.jpg	airplanes
triceratops_0082.jpg	goose
triceratops_0083.jpg	starfish
triceratops_0084.jpg	cormorant
triceratops_0085.jpg	penguin
triceratops_0086.jpg	raccoon
triceratops_0087.jpg	camel
triceratops_0088.jpg	cormorant
triceratops_0089.jpg	airplanes
triceratops_0090.jpg	mussels
triceratops_0091.jpg	llama
triceratops_0092.jpg	comet
triceratops_0093.jpg	bear
triceratops_0094.jpg	teddy-bear
triceratops_0095.jpg	starfish
unicorn_0066.jpg	raccoon
unicorn_0067.jpg	horse
unicorn_0068.jpg	horse
unicorn_0069.jpg	comet
unicorn_0070.jpg	camel
unicorn_0071.jpg	elephant
unicorn_0072.jpg	airplanes
unicorn_0073.jpg	octopus
unicorn_0074.jpg	goose
unicorn_0075.jpg	triceratops
unicorn_0076.jpg	horse
unicorn_0077.jpg	starfish
unicorn_0078.jpg	goldfish
unicorn_0079.jpg	mars
unicorn_0080.jpg	bat
unicorn_0081.jpg	llama
unicorn_0082.jpg	dog
unicorn_0083.jpg	gorilla
unicorn_0084.jpg	llama
unicorn_0085.jpg	comet
unicorn_0086.jpg	cormorant
unicorn_0087.jpg	snail
unicorn_0088.jpg	airplanes
unicorn_0089.jpg	galaxy
unicorn_0090.jpg	owl
unicorn_0091.jpg	dog
unicorn_0092.jpg	leopards
unicorn_0093.jpg	llama
unicorn_0094.jpg	hot-air-balloon
unicorn_0095.jpg	iguana
unicorn_0096.jpg	leopards
unicorn_0097.jpg	swan
zebra_0065.jpg	gorilla
zebra_0066.jpg	goose
zebra_0067.jpg	cormorant
zebra_0068.jpg	bat
zebra_0069.jpg	porcupine
zebra_0070.jpg	mussels
zebra_0071.jpg	mussels
zebra_0072.jpg	zebra
zebra_0073.jpg	horse
zebra_0074.jpg	airplanes
zebra_0075.jpg	gorilla
zebra_0076.jpg	raccoon
zebra_0077.jpg	elephant
zebra_0078.jpg	owl
zebra_0079.jpg	snake
zebra_0080.jpg	raccoon
zebra_0081.jpg	airplanes
zebra_0082.jpg	llama
zebra_0083.jpg	bear
zebra_0084.jpg	triceratops
zebra_0085.jpg	elephant
zebra_0086.jpg	penguin
zebra_0087.jpg	crab
zebra_0088.jpg	conch
zebra_0089.jpg	airplanes
zebra_0090.jpg	camel
zebra_0091.jpg	mussels
zebra_0092.jpg	raccoon
zebra_0093.jpg	camel
zebra_0094.jpg	gorilla
zebra_0095.jpg	toad
zebra_0096.jpg	owl
